,C3L-03394,C3N-03428,C3L-02112,C3N-01719,C3N-03670,C3N-02998,C3N-03211,C3L-01052,C3N-00512,C3N-02295,C3N-01012,C3N-01502,C3L-01053,C3L-03632,C3L-00401,C3L-01054,C3N-00517,C3N-03440,C3L-04495,C3N-04284,C3N-00957,C3L-03395,C3N-00303,C3N-00513,C3N-01166,C3N-01382,C3N-01011,C3L-04473,C3N-01997,C3L-00640,C3L-00189,C3N-01998,C3L-01036,C3N-03069,C3L-00881,C3N-01715,C3N-03426,C3N-00198,C3N-01380,C3N-01388,C3L-03388,C3N-02589,C3L-03356,C3N-02944,C3N-00436,C3L-00928,C3L-01124,C3N-02592,C3N-01383,C3N-03439,C3N-03006,C3N-01165,C3N-03173,C3L-04475,C3L-04853,C3L-02115,C3L-02701,C3L-00102,C3N-01375,C3N-03884,C3N-01168,C3L-00622,C3N-01381,C3L-01703,C3L-02118,C3L-03628,C3N-03780,C3L-01637,C3N-04119,C3L-02899,C3N-02971,C3N-02573,C3L-00819,C3N-01714,C3L-02890,C3L-02116,C3L-01453,C3L-03635,C3N-00518,C3N-03840,C3L-02606,C3N-03061,C3L-04848,C3N-00514,C3L-02897,C3L-01687,C3N-02940,C3L-04080,C3N-03853,C3N-04283,C3L-02109,C3L-03630,C3L-01662,C3N-00709,C3N-03007,C3N-03665,C3L-01598,C3L-00599,C3L-01051,C3N-01716,C3N-03839,C3L-04479,C3L-00625,C3N-03754,C3L-01037,C3N-03666,C3N-04126,C3L-00017,C3L-01689,C3L-04027,C3N-02585,C3N-03039,C3N-03086,C3L-02463,C3N-00249,C3L-00589,C3N-00302,C3L-03743,C3N-00511,C3N-03190,C3N-00516,C3L-02610,C3N-02579,C3N-03000,C3L-00598,C3N-03430,C3L-02809,C3N-02768,C3L-03123,C3N-02010,C3L-01031,C3N-01167,C3L-01971,C3L-02604,C3L-00277,C3L-01328,C3L-03639,C3N-04282,C3L-04072,C3L-02613
S100A7,0.12394214964683692,-0.7741261383562812,-0.8199737257352151,0.5031949051778709,0.595758379445531,0.5752971052987981,-1.1249359978035078,,0.08826755124979788,,-0.04094615799072167,0.3325939988225848,-0.04575118593184645,-0.7247243068066767,-1.310506297225233,-0.6965299766645149,-0.25503458725419303,2.311683904120155,0.034556155949257615,-0.8895638506912925,-0.4505947109913702,,0.054604985980057114,-1.3878416180790132,-0.33095065006638763,-1.0393022163301753,-1.1344299965195346,0.4665539876332493,-0.43284199611888274,0.49092460685562145,0.559839913455725,-0.561311816072401,,1.2161196838365382,-0.694713391586636,0.4714039703996656,0.33965920275261846,0.09451241849978832,0.014163772955768808,-0.04174072195025873,-1.2012992767222561,-0.3240533571826921,-0.30310234757830434,-0.19906175277476948,0.3913795081181011,-0.34169535581577576,-0.7385432276450673,-0.9063300308269536,-1.585073655254711,,-0.0753872668708508,2.257714900318361,-0.3549611435022137,0.7817837284597227,-0.9512044718345616,0.420554179419751,-0.42244193242004574,0.40534094347329946,-1.4228526198384521,,0.16783711792518108,,-1.8413795511359927,-1.876765833860448,0.2172061277752055,-0.13638931051121087,,-0.20884337069068024,-0.5556945774442535,-0.12239574936685366,-0.18190147187362143,,-0.1064258888583482,0.3173136259369968,-0.40628603768310545,0.17674085044281074,3.3146485820967553,0.0587290620450375,0.3852709994802437,1.2407211947319998,1.7419472933006308,0.17442810469680922,-1.5360772329103385,2.143810318150218,,,-1.5809035688396569,0.059433077012884784,0.1820926456321437,0.9439626585448351,1.0883064345477285,-0.384476772432423,1.1134960062334494,,-0.3294044036212727,0.9242573481801574,0.914511261888089,,-1.3913560391495259,3.3057631549347932,-1.4973191150027407,-0.32663458176550186,0.10357736312592096,-0.13850400382500844,,-0.3264905845667831,0.3845053040179623,-0.16181533392261926,1.1978060818666776,,-0.13742925665684066,-0.17222752635878089,-0.5454396621226049,-1.1147989628085808,-0.38563807488992935,,-0.5368465279125164,-1.2487071928157412,0.12106742801568911,-0.10129748669169068,-0.36592819596969833,0.20271100249689206,-0.9847485625198829,2.7594120328818494,-0.4965819844437645,-0.48362376481574265,1.2602071840173663,0.07511248402427642,,-0.3358225841347875,1.8214615541372645,-0.4402256160724458,-0.8575284863695751,-0.021158978929191243,-0.7134991753488311,0.18245094513445917,0.18577903482261568,-0.2189672088590835,3.0415216953029574,1.5154205303517208
DEFA6,-0.8973598672070443,-0.12267047065370525,-1.0584609252427835,-0.8846335179940695,-1.0805175805464602,-0.047708961274394376,1.4571082894819873,-0.4697347303245769,0.04251173778383015,-0.9773009216840707,0.20425103471766107,-0.4766616781986837,0.480868778239604,-0.49249056146278464,-1.0272814025734998,1.2365981689776282,-0.7084371368704858,-0.6266266645127097,-0.7152766492203941,-0.07463679231044483,0.14491432320836997,-0.858564370018729,-0.8051194932430622,-1.0179532258447248,1.1878175278762122,-0.7181351454417579,-0.3268243295363407,1.50730771374662,0.9164454619365794,-0.15857285071810978,-0.33455130560364366,1.6541244404608209,-1.4663390332856945,-0.036475726096517856,-1.1451638413805154,0.42767824385502345,-0.17920167318020597,-0.8180923313207441,-0.5555887196572749,1.5298576605151726,1.563270153051822,0.574549957130311,1.4228947086297858,-0.11739764343507506,1.4968496520661934,-0.9170085762776176,-0.9491341201004485,-0.1560310863724896,-0.9017475427024052,-1.7610472138639566,-0.3858556227351559,-0.26141241439567287,1.0888002474828153,1.2291576455852433,0.13646983305127897,1.5003755398341925,0.15404045279952536,0.06074256531321027,-0.912108494737217,1.772620457667617,1.0161955743138362,-0.6072231966943156,-0.5439734261631992,-0.9944354312942647,-1.1138166860830099,1.5225263741445374,-1.8160181061176666,-0.7170467152745625,-0.1560200538417414,-0.3459294257305089,-1.0197606955504857,-0.3473014026378089,0.10990736005455631,-0.5161654209354803,1.1021701335369731,-0.16533389203830343,1.2795835460329232,-0.8485794726296326,-0.2954306109743779,-1.1607876077432044,1.1484318582617141,-0.5627111869297637,-0.3310078498504133,-1.2050790019092001,-1.6549951982356987,1.619944752772251,1.8420996819695763,0.1565494734035271,-0.6624688078674599,-0.26635590439599,1.1924198802853487,1.0198857060106483,-0.40832831889367843,-0.7975097440523657,-0.47858589756958375,-0.21425867066142437,1.5697749643284526,1.496185418140292,1.4429624419375107,1.5462908753070876,-0.9897622203681491,2.654169941048981,-0.4608436458608097,1.427197058286615,-1.0210719761285207,0.7722084908307626,-0.6560874762159188,-1.2502272046823726,1.3355156583571897,-0.914275529447352,-0.872452500984844,-0.6492584364845628,0.0007940997943474853,1.2479499075678373,-0.5958696503051197,1.5011537112124238,-0.8912928787340948,1.3226145158149778,-0.3126648056120128,0.27285355171431835,1.3016681903014269,-0.7263022037277034,-1.3524251434709131,-0.6694252724205813,-1.0486273400958308,1.2355076719559488,1.1995297987117348,1.3951896889906956,1.5064548724692528,-0.906903964450199,0.15266521330419655,1.054241056878351,1.3897937903298279,-0.7868161244547178,-1.3078009226734413,-0.5929211176119132,-1.2907126714679824,-0.025881185812620857,-0.38009649501434667,-0.25072574135776393
S100A2,-0.05452838790144121,-0.9656317642667828,-0.57259414473945,0.43510066138899056,0.23828305759996188,-0.9610446414074526,-0.5202137244201209,-0.7469064141155479,1.011480003520015,-1.1690028497147187,-0.5387683453668582,-0.7089401734599458,,-0.6730929110088985,0.20661608264464182,-1.1240456839980455,0.2951371038129266,-0.2953954323876734,0.6384028667915413,-0.8023241572970292,-0.32796805110305643,-0.9974982081121642,-0.8298340065837029,0.4295835105086921,-1.2479257235858014,0.23914129569929352,-0.3517250865215183,-0.6398902286516552,-0.4533701649352456,-0.18442090674696837,1.3748611435488087,-0.1613374216627367,-0.9134713497985117,0.5288500825101153,-0.44418703867268833,,-0.500839724242386,-0.7404101435266687,-0.19634893411400103,-0.6147831259417359,-0.16919383389607384,-0.5694412566771282,-1.0882941339190986,-0.28991331227274825,0.8202537514982385,-0.08620750902017942,-0.7524244721209417,-0.7631040333194624,0.19541593886850372,-1.1154705964996916,-0.14060844643737536,0.8927847454935919,-1.2078906623816947,-0.5338145367767955,0.4178776972172374,0.4974901644323148,-1.5463593965195483,-0.04188746521362855,-0.4245765714303724,0.16008242077541202,0.3998942698122387,-0.5194938135453003,-0.3081006903534223,-1.0926617246413477,1.9746483734293745,0.14011423175008972,-0.823925252823442,-0.7471114726980337,1.7633834955642278,0.13112883749207324,1.912461263727036,-0.16401840790820285,0.9482213458134853,-0.8196165075031053,-1.5037277012003398,-0.5531151445791312,1.6316200562623662,-0.5103788915713654,1.3596491692187243,-0.6232208150941365,2.092482453687067,0.11196184599499012,-0.3983666117535956,2.282420088163017,-1.0897046809653634,-1.4562766823401296,-0.6124284908487718,-0.18155390282011488,0.5410622640622499,2.510992096988854,-0.4891401436760588,-1.1570616446261306,0.20783113211343682,-0.4300036009912098,-0.7753119415012224,-0.0036132259641936163,-0.9460680901289547,-1.1987884126172454,-0.9874239692072545,1.3896913595803229,-0.7542074962515792,0.10468554271739848,-0.6618972195634962,1.4229941033137425,1.8934511626101345,-0.2552022759586115,0.6345611332318208,-0.10545547714263717,0.02184792042734555,1.946699727201733,1.5655077923188458,-0.684461729257795,-0.20774006717416987,-0.5632298202690753,-1.1015070108003133,-1.3937547556743433,1.420258878310802,-0.026234452680880965,0.40458164582609146,0.9879792252932025,2.2398464393761186,-0.362140413099863,0.7391053115086147,1.2831891677770633,1.2986096147232244,0.5449120068528897,0.5323134763346952,1.2388725156054008,-1.597737283819288,-0.9245162975466887,0.7900958473361,-1.4224004339435732,-1.076273904452782,-0.20865035854932026,-0.67921184706261,0.7148546548351782,1.7795082132259203,1.7473648075219863,2.088548502510716,2.7027071345438825
DEFA5,-1.022784092389051,-1.1895944899181903,0.28997240959062515,-0.9455707673761824,-0.9761611880758295,-0.08000337272818862,1.5216663092646525,-0.2192068578010327,-0.0730420270328437,-0.3815419574767166,-0.17677867726200064,-0.6206228857800934,-0.048858578181748005,-0.08144782126796245,-1.541002542582345,1.6307459038339474,-0.1051699099057809,0.4126435065170673,-1.0836782386978072,-0.6458145819834641,-0.8565121637648001,0.36419230596796415,0.3616417596230384,-1.384621858750215,1.4325790412807644,-0.6189803196256336,-0.9945298177433479,1.6554544045596258,1.0471449317563484,-0.3145945625356228,0.40468184594688694,1.8646635277850845,-0.5046543719667249,0.1834015461513658,-1.4241741275999882,-0.4251318739972069,-0.3304805174776962,-1.0490919619950203,-0.977384217769888,1.7692134865752698,1.5956393703828418,0.9541356584068891,1.0520070455177029,-0.6152172415353887,0.9868125116431545,0.2922757686995731,-0.2497570775083219,-0.17969586928723338,-0.3417295316379058,-0.6496436825674542,-0.4455261260765136,-0.31983315360369485,0.5922196975929646,0.8107653357496861,-0.6696198587516934,1.206519574759858,-0.10951598683985028,-0.12299918065153352,-1.570241480391966,1.5629663723431895,1.0702477291119168,-0.3044497063660424,-1.2807044629047055,-0.42520917580422857,-1.3696182243392494,1.3247116084239783,-0.5748476697902064,-0.9241135704445613,0.04204360848010483,0.23386247027823576,-0.9500802569098709,-0.15321872209269727,-0.9516600176338107,-0.7948756914152156,1.2330217747912677,-0.5386971116487785,1.076985749423427,0.19126119897222654,-0.32952859062000767,-0.2597836261675069,1.158180238869708,0.4403665887961638,-0.9948588622125263,-1.4369409138740703,-0.5828802008813689,1.8458188824347217,1.692273788226415,0.11637361707001918,-1.2186437178360192,-1.102345946892875,0.9107063144009839,0.9952334058017342,0.8267549142369416,-0.1846225722208743,-0.5322571470418717,-0.5286164846367881,1.0356499469742022,1.5976476862345426,1.087934201992011,0.9436858922650008,-1.4425941407273852,2.8780746120473557,0.44387558256229215,1.442786406487221,-0.3927592862919675,0.946428880610807,-1.1819852743980297,-1.520825914760304,1.4509523121997154,-0.4888485823071138,-1.2307109918061758,-0.686319701871027,-0.8652181730544,0.6882181249713334,-0.8840974390017663,1.5930723461190568,-0.417000740981625,0.9570019271685244,-0.461467080800728,-0.42438438540744916,1.3990281456950213,-0.9630433706812505,-1.5128141358283755,-0.9293019801554103,-0.04605782469866858,1.5212385943703293,0.7767884258032425,1.5870119388963124,1.5853012648384281,-0.42942422263464297,-0.5791089898918083,1.3396274228029024,1.1878050612121565,-1.1756877407139714,-0.8512991906912396,-1.2113806524258177,-1.2856063391151904,-0.8270328093624664,-0.8011615760339167,-0.22001679060556342
CLDN18,0.38198046674377006,0.38174241705189454,0.05308556034642286,-0.3973635836613335,-0.023683235609273663,-0.03516748357448721,0.6090895459921238,-1.865275997210588,0.5487754221315808,-0.8405269207666819,0.7876965326098512,0.6444307339309752,0.7515641816354331,0.27722276273325375,-0.008810254236138198,0.3519643318761649,-1.480308888570886,-0.7047584890935479,-1.497919302062678,0.048565911911974,1.596358997661506,-0.3436093434642438,-1.248774632807443,-0.20934908079882922,0.08301426844633013,0.1706919109876933,1.070559115641171,-1.3359437340849603,-0.07689042491692565,-0.10141345715521778,-1.598275721383357,-0.08813067682157981,1.4622832062758795,-0.022994984095910533,-0.8132813315938039,-0.4227991466087862,-1.0559376654883155,0.4712556131346604,-1.3400517917465502,0.053027732584562545,1.1751837023377418,-0.3819896167886946,-0.4238191408642561,-0.09257421587006211,0.6982740308839118,1.0788674224768535,0.08970719796453881,-2.1572956097504994,0.1193561339283273,-1.0526375818202125,-0.8471296197124527,0.6395721892740265,1.6441823714862431,1.6142640500987981,-1.2064757267283213,-0.9348640755512757,-0.32757994327075013,0.6657967668385425,-0.13889671805327997,0.053791616938363596,1.5107567470128347,-1.2065945375053073,0.32679424821347075,0.8197309807981986,0.3125875566361431,0.55484978352649,0.30351748145966767,1.503653428801319,-1.3676223387597883,-0.37517020350620317,0.678805255429601,-1.1421231433360695,0.7532142826679803,-0.45411073861727297,-0.8521017599972744,1.4187834053051003,-1.1015202446123695,-1.0825388698745866,0.14449987407525577,-0.6916073035873959,-0.20238796077570134,-1.0042403510304736,1.37650538464653,-0.7124612682413591,-0.9072827337323812,1.5967491573596948,1.161315032842212,-0.21580025519802107,0.30018912387307817,-1.40919153395619,-0.065897360776094,1.2860397358321667,1.5882954444898332,0.050316620479090315,-1.7802990234902063,1.0665359819349403,-1.0264778892641637,-0.2206945089280717,0.9437298515575742,-0.8579807769313669,2.222653257762578,0.12029262169480476,0.992521547643047,-1.011130298602918,-1.071854494255756,0.43541658106258363,-1.3905072803114895,1.3480906796931014,0.029122755584267235,-0.7514641969098,-1.5356569832393834,0.7584565735345429,1.0514169454979898,2.54857658020218,0.9986191957463159,0.628417711964935,-0.556814928419202,0.18819000171063702,1.3271743823586746,0.018822069059414293,-0.3114959187068186,-1.415484027487725,0.9998176956719665,-2.1642416475975423,-0.9657597437451306,-1.1255283317507117,-0.62976821977345,-0.006623540408128392,1.479338505584391,2.3664858255607943,1.9458314765416407,0.4874694921344962,0.5695298455823566,-0.3796786107390411,1.063820629259027,-0.6072847657355589,-0.43460706650137093,-0.8329578775220524,-0.6564676123803153,-1.2012812043458503
RBP2,-0.001048384599044984,-1.610878625427753,-0.7005804281955995,-0.5253229882839958,-0.7756036324604167,-0.0595084952480488,1.5343721451625165,-0.4833642064668567,0.39316405189626585,-0.8870460893790982,-0.4791295366149504,-0.550718096703075,0.22394730480224348,0.36219658096222357,-1.2958193540775107,1.6077773546154,-0.3932907971905528,-1.0772964259357836,-0.6927751962931635,-0.7835332710567077,-1.0774032040762784,0.29033111676939494,-1.0953279903162594,-0.45592612600781174,1.606732904466334,-0.8676846477897514,-0.4442925665199859,1.3410171199411407,0.36696361357408447,0.0027570543589336017,-0.04220153349875234,1.053086937272359,0.11702916246400072,0.037443748778592155,-0.7492291486381817,-0.7945331669061463,0.6088722602340897,0.011775078207851121,-0.3990742550446899,1.7854400211504287,1.9312514359774742,0.3287840057306742,1.32081073339042,-0.8632157133775453,0.9577474727048879,0.05116260660945994,-0.5313148386747146,-0.2590628171734318,-1.1572586865669106,-0.1336861112354401,-0.412072542115012,-0.41080162443396884,0.3937031936348598,0.44517955253190966,-0.7801031269231723,0.8443272755872936,-0.8925612419505488,1.0525274118032644,-1.2495392312390445,1.9398557161769308,0.5067638687278977,-0.35817208201198736,-1.067077502068567,-1.1721120881442464,-0.873372569309333,0.9429301187411143,-0.09105437575037523,-0.051122728851574935,0.032182492709112394,0.4040252827360867,-0.24194585295233442,0.2881337740599762,-1.26067910274341,-0.8111928852177984,1.134335810984828,-0.9803411669334428,0.4164053505881722,-1.1978699682939442,-1.1218504813706862,-0.7638644038859795,1.0369039818245989,-1.1022750919016913,-0.7646194894007353,-0.9734536452691013,-0.22979311086944157,2.0887266431361247,2.0580282361636266,-0.2877442371494597,-0.41848309642150017,-0.6014728567608558,0.4581659285634181,1.1962683351028949,-0.4886908002504423,-0.5661451860681226,-0.8707505410601273,-1.2416654816179957,0.9234474031384947,1.8823584362857335,1.267113841286901,0.7222064780878149,-1.327459803770693,3.06651003803089,0.5459390154284053,1.634118792265465,1.1936921202156716,0.6412155975939964,-1.3972758523686015,0.14212328611534983,1.3891463252354883,-0.7314447370959579,-1.286767324508698,-0.6870072813167188,-1.6595133387777856,1.1324130944021413,-0.2774652490630933,1.8426289702414886,-0.8086832942028322,1.1917059438960638,0.22295593848900183,-0.6615453524366334,0.814685994069148,-0.9389676879243266,-1.4150408337081235,-0.48895495604793066,-0.04105789884028282,0.8874271715524671,2.121931157371754,1.2937145075166059,1.8560220979955766,0.2037455679778957,-0.15778665942234332,0.5431266557386939,1.0393004665544867,-1.350364933905467,-1.2034855525708081,-0.4852575695753243,-0.8735188113938158,-0.8913099587176269,-1.1145973365246074,0.5358026952646543
SERPINB3,-1.3090458229405435,-1.221636762600863,-0.14499218951940926,0.28518368239401887,0.24558917796457005,-0.3535614340397045,1.2053905865263983,-0.2676018087308764,-0.3436302926784376,-0.49418927330021817,-0.5426935345600354,0.4771114399910116,0.06957524184381325,-0.6680026456759803,-1.2622883985315099,-1.59316962267901,-0.32772602216437624,0.12103355213694758,0.699287424441215,-0.7723948079054473,-0.6036079158952249,-0.3992860851612551,-0.8009171516790214,-1.0638516654893133,-2.292515361497091,0.6782683701299907,-1.4325063364979287,-0.9460413121155673,-0.800290812076096,0.44946060125715753,0.5268622356653648,-0.8943520768587198,0.3658074095505948,-0.4926573848075944,-1.6304566123682929,0.0013426371350374075,0.3855074462181665,-1.2434328380951456,0.0013715386388271284,-0.38072998179712514,1.3646846989565733,-0.0020978005901586064,-0.689430803011441,-0.20033150334496147,1.438232586941791,-0.274495562326411,-0.566821414896999,-1.0239945950719906,-0.3083266052070549,-0.8790298927848491,-0.24337307772033184,0.5040131941142909,-0.717890238397637,0.5600582620712447,0.5034677671330507,-0.5520499233186664,-0.1100081171572351,-0.6154871363618714,-1.3550798869160858,1.7430258166950585,0.2823382601952114,1.269557775841692,-1.6377028926176425,-0.742000963016616,-0.429378106069934,0.15960999392997377,1.3085451795253131,-0.16906619149942986,1.9131295459272775,1.0033882970011974,-0.06788082076729396,0.47898636294442654,1.6132053440766319,0.2533789381237471,-1.547096079274795,-0.6435655582778714,1.6602977428896313,-1.0159208275440055,-0.12082240111171878,0.42925349761819764,1.9605066822236408,-0.4561039518900919,-1.6240049115425332,1.9044690110830667,1.7325977700498143,-0.014725730577399305,-0.8727029590520771,-0.03899913978452522,-0.2704977087613944,0.5725587579543168,-0.021278801301163053,-1.6483956040598322,0.4452819278828345,0.5979849761627276,-0.7397055114549285,1.1115082153366709,1.1276026098848124,-0.9673281785128022,-0.36827746161235253,1.1640519274780627,-1.8392041128458791,0.26984853435655387,0.8530338713468685,-0.704649210634454,1.0184292858922759,-0.582671999334414,2.1194050860960627,0.35736704527954793,1.0733039286186739,0.09968044616291795,1.7077580623392623,2.2407122995089077,-0.16030794378920635,0.2916937609451891,-1.7494394909465385,-0.8929558249110859,2.0187145683635306,-0.679183361774826,-0.6970795873719097,1.4296857361220983,0.38120946196744165,-0.4710865192430465,0.6056768257346111,-0.09350682647794101,1.1943983229201207,0.3365525032244989,-0.4020434513080512,-0.6524862110588296,-0.9045453818853042,-0.4540579784180425,0.29137222562141835,-1.2595152227607764,-1.725814914019446,-0.23772774841490327,1.3545501572083083,1.2657892103415882,2.312989239680566,0.5112203035869379,1.3806715196119614,0.9941354098299985
FABP1,-0.5388344959073492,-0.6959647119098412,0.06623235395088772,-0.8815301122101918,-0.9874944013556052,-0.5508653011822913,1.6495525393668242,-0.914648290403821,0.7125573326297714,-1.5410098491526982,-0.28239120606787005,-0.18997912076389203,-0.16193159052973488,0.62705449962269,-0.5305532784130726,1.6206718213100921,-0.4687191302574149,-1.0850025389027453,-1.3153864326967477,-0.8700252237187417,0.10077408438646838,0.09067017359450934,-1.2002808617531295,-0.0686618017673752,1.4613630707044025,-0.5908129711899155,0.3890079242200587,2.03145584451375,-0.032182457620676036,-0.18751692698585665,-0.229158032353821,0.6712573743374856,-0.3633719076564559,-0.19995708265800413,0.0468523694227705,-0.6340124523291135,0.703948991300466,-0.5367269645374113,-0.4795001057194118,1.1591846183664838,1.8164928162570069,-0.3104699610741066,1.218744128988936,-1.0446504720956813,0.5812237511111195,-0.9122242885929284,-0.43226156590571935,-0.16310928045340578,-0.6863231053770248,-0.5918412219592808,-0.8089182001906633,-0.621624238157182,0.5909750873377371,0.009380482206068776,-1.694772587144449,1.8395970819807033,-0.6186728976539678,0.8381428592252738,-0.7356043967847217,1.6944227742144424,0.2694178651228114,-0.604337047451039,-0.33564372601599457,-0.5205070677551639,0.016466053852479033,0.01165858820345675,-0.6710425465309205,-0.4367795543839008,-0.7328926272292019,-0.44499289312174356,-0.7411707669239302,-0.2993303168259435,-0.5711202179319678,-0.5340425880599655,1.44789416066508,-0.6004494453569351,0.8945524366382294,-1.2514946608026751,-0.6964437684137225,-0.8167587334151314,0.897090079493708,-1.452779500656852,0.15034297540513486,-1.2313474662032489,-0.740484293468964,2.133001384537594,2.283897460467576,0.07583604575039893,-1.2103640252674683,-1.222744625308672,0.477152973928062,1.1682602966724265,-0.575281479956495,-0.6948762726529149,-1.2451731978138598,-0.921982072811316,0.996585961650606,1.9831878846123787,1.6631293930570845,0.31249220637375846,-0.725850118852824,2.972573035975109,0.618402370353635,1.8479552511766084,1.5015111959818441,0.47067175823650204,-1.2864294166250705,0.17869589260877877,0.7710329826916315,-1.6184716948886726,-0.7951895831814431,1.121561540856093,-0.6929853878910273,1.1491657680558416,-0.8574712765270823,1.6641027634438503,-0.6808270709588199,1.3173982825757706,0.3389480346314937,-0.6558799825656721,0.8747848345145068,-0.9462358977603494,-1.212388788921219,-0.5449871805632045,-0.1516474260230066,0.8875626416870841,2.1786682874556806,0.7203036290419047,1.6789456070254505,0.5868507299446992,-0.3631554627585314,1.6057971506737418,0.39881537441868314,0.11799372977945415,-0.7912915152663659,-1.0870253168980037,-1.3936487692035668,-0.16714850302760828,-0.8948681559719982,-0.12773870093225242
PGC,-1.5595112606189654,-0.8912207863941731,-0.8555516417108173,-0.5075713593295714,-0.8373540003331444,0.3200356109133203,2.990829949485922,-0.34634085131359466,-0.7621174822643048,-0.7252819298383018,1.145358409205736,0.8106191340566316,0.535651602289954,1.2997864807165929,0.28039799388649167,0.5326037921647754,-0.8826140033955926,-2.2339470709805354,-1.708847612884699,-0.2538430084399693,0.9677843406567406,-1.0257005732757205,-2.161130589812141,-0.9496944735446456,0.7004385460418794,0.03922949342650221,-0.17046232948358944,-0.09462707479029867,-0.19921578697715261,-0.036707423514411974,-2.009235848497309,1.151479264485422,-0.9808331226329677,-0.871212053940176,-1.1037485341820918,-0.32603835320214725,0.5867422788394538,-1.329682070777038,0.6286872629410692,1.5817304774063954,2.6948124958366177,0.2957354279725941,0.6832706328994786,-0.410148908689727,0.8188748195925297,0.5293382682235966,0.01688288881133707,-0.1820680924143025,0.3479949898633186,-0.47325071703507593,-1.1799924415447518,1.1886592712904762,0.9966048016526811,1.5407649476644456,-0.4361912331987733,-0.5879433706364762,-0.19663861451930076,0.617793846422365,-0.04184779514050114,-0.8428460222230842,0.45459355049022143,-0.825443480261263,0.5206168896743797,-0.4566165243196419,0.8768390627079332,0.9792991036756005,-0.3013602809972035,-1.4843744949930728,-0.8507702121856557,0.21483644905105284,-0.375180185276372,0.2599239273578849,0.4319038793370789,0.3422326768352787,0.4966885411918675,0.018474322938094635,-0.015526479427564197,-1.8056204688404385,0.48431251190906943,-0.6421419121987099,0.5010512141622571,-1.23900963918647,0.4792816348858755,-0.7419397862186582,-0.8509407499136921,0.43406849484598264,1.6551286122131157,0.31643964799757607,-0.8625970905668029,-0.6404879737375352,0.6133149864917069,1.678968594672863,-2.1071148588249504,0.7282728070584524,-1.0441226829015537,0.19493977232761397,0.4146236622893637,-0.7601072738706759,1.093852207366041,-0.7658937239633975,2.580279736278519,2.8593620386439134,0.35682922691140095,0.4047871391858583,-0.6309649977072013,0.2107985523607984,-1.2776957106147246,1.14830996648602,0.7690381404063745,-0.23798753031714792,0.04792238937996302,0.3757863370422791,0.8932001261334811,1.2439220690791177,0.696527040512037,-0.6443298185411583,-0.6483186427906515,0.6291417693018491,-1.2007095528060396,-0.34256216747117824,-0.4379028786334981,-1.5369803858895281,-0.2848722034558806,-1.0714672879291605,-1.0453261314926483,0.8568972079806411,-0.2544106364884859,0.8939840450885501,-0.7223769134653533,2.1973753195037022,1.3156906172520633,0.3211953809221865,0.8138760186366939,0.35862433405365346,0.6340868308914299,-0.3985485964501696,-0.6026156632587953,-0.3145262374981261,-0.31640126335475544,-1.1887429888921839
